year_month,year,month,destination_region,origin_country,passengers_total
2016-08-01,2016,8,Central-West,Argentina,4276
2016-08-01,2016,8,Central-West,Panamá,4118
2016-08-01,2016,8,Central-West,França,3054
2016-08-01,2016,8,Central-West,República Dominicana,1643
2016-08-01,2016,8,Central-West,Cuba,860
2016-08-01,2016,8,Central-West,Alemanha,0
2016-08-01,2016,8,Central-West,Senegal,0
2016-08-01,2016,8,Central-West,Venezuela,0
2016-08-01,2016,8,North,Estados Unidos Da América,3647
2016-08-01,2016,8,North,Portugal,2421
2016-08-01,2016,8,North,Suriname,2008
2016-08-01,2016,8,North,Curaçao,1666
2016-08-01,2016,8,North,Guiana Francesa,1441
2016-08-01,2016,8,North,Panamá,1171
2016-08-01,2016,8,North,Venezuela,434
2016-08-01,2016,8,North,Guiana,95
2016-08-01,2016,8,North,Colômbia,0
2016-08-01,2016,8,Northeast,Portugal,19591
2016-08-01,2016,8,Northeast,Argentina,7331
2016-08-01,2016,8,Northeast,Alemanha,3040
2016-08-01,2016,8,Northeast,Espanha,2166
2016-08-01,2016,8,Northeast,Itália,1046
2016-08-01,2016,8,Northeast,Panamá,955
2016-08-01,2016,8,Northeast,Cabo Verde,867
2016-08-01,2016,8,Northeast,Estados Unidos Da América,725
2016-08-01,2016,8,Northeast,Uruguai,592
2016-08-01,2016,8,Northeast,Colômbia,406
2016-08-01,2016,8,Northeast,Guiana Francesa,342
2016-08-01,2016,8,Northeast,França,0
2016-08-01,2016,8,Northeast,Guatemala,0
2016-08-01,2016,8,Northeast,Luxemburgo,0
2016-08-01,2016,8,South,Argentina,7121
2016-08-01,2016,8,South,Peru,5764
2016-08-01,2016,8,South,Portugal,3281
2016-08-01,2016,8,South,Panamá,2648
2016-08-01,2016,8,South,Uruguai,1116
2016-08-01,2016,8,South,Alemanha,0
2016-08-01,2016,8,South,Chile,0
2016-08-01,2016,8,South,Colômbia,0
2016-08-01,2016,8,South,Estados Unidos Da América,0
2016-08-01,2016,8,South,Holanda,0
2016-08-01,2016,8,South,Luxemburgo,0
2016-08-01,2016,8,South,Senegal,0
2016-08-01,2016,8,Southeast,Estados Unidos Da América,174985
2016-08-01,2016,8,Southeast,Argentina,123726
2016-08-01,2016,8,Southeast,Chile,69587
2016-08-01,2016,8,Southeast,Espanha,46516
2016-08-01,2016,8,Southeast,Portugal,42747
2016-08-01,2016,8,Southeast,França,39914
2016-08-01,2016,8,Southeast,Alemanha,36821
2016-08-01,2016,8,Southeast,Panamá,28569
2016-08-01,2016,8,Southeast,Reino Unido,24703
2016-08-01,2016,8,Southeast,Colômbia,24274
2016-08-01,2016,8,Southeast,Uruguai,23019
2016-08-01,2016,8,Southeast,Peru,21584
2016-08-01,2016,8,Southeast,Emirados Árabes Unidos,20792
2016-08-01,2016,8,Southeast,Itália,20186
2016-08-01,2016,8,Southeast,Holanda,17424
2016-08-01,2016,8,Southeast,Paraguai,13076
2016-08-01,2016,8,Southeast,México,12451
2016-08-01,2016,8,Southeast,Suíça,9715
2016-08-01,2016,8,Southeast,Canadá,9311
2016-08-01,2016,8,Southeast,Bolívia,8650
2016-08-01,2016,8,Southeast,Turquia,5336
2016-08-01,2016,8,Southeast,Qatar,4617
2016-08-01,2016,8,Southeast,Angola,3122
2016-08-01,2016,8,Southeast,Marrocos,2888
2016-08-01,2016,8,Southeast,Etiópia,2717
2016-08-01,2016,8,Southeast,República Dominicana,1959
2016-08-01,2016,8,Southeast,China,680
2016-08-01,2016,8,Southeast,Coreia Do Sul,680
2016-08-01,2016,8,Southeast,Barbados,412
2016-08-01,2016,8,Southeast,Togo,323
2016-08-01,2016,8,Southeast,Singapura,281
2016-08-01,2016,8,Southeast,Azerbaijão,172
2016-08-01,2016,8,Southeast,Trinidad E Tobago,136
2016-08-01,2016,8,Southeast,Uzbequistão,81
2016-08-01,2016,8,Southeast,República Tcheca,13
2016-08-01,2016,8,Southeast,Cabo Verde,3
2016-08-01,2016,8,Southeast,Cuba,0
2016-08-01,2016,8,Southeast,Equador,0
2016-08-01,2016,8,Southeast,Japão,0
2016-08-01,2016,8,Southeast,Luxemburgo,0
2016-08-01,2016,8,Southeast,Rússia,0
2016-08-01,2016,8,Southeast,Senegal,0
2016-09-01,2016,9,Central-West,Portugal,5060
2016-09-01,2016,9,Central-West,Argentina,4766
2016-09-01,2016,9,Central-West,Estados Unidos Da América,3916
2016-09-01,2016,9,Central-West,Panamá,2911
2016-09-01,2016,9,Central-West,República Dominicana,1716
2016-09-01,2016,9,Central-West,França,989
2016-09-01,2016,9,Central-West,Alemanha,0
2016-09-01,2016,9,Central-West,Holanda,0
2016-09-01,2016,9,Central-West,Venezuela,0
2016-09-01,2016,9,North,Estados Unidos Da América,4136
2016-09-01,2016,9,North,Suriname,2509
2016-09-01,2016,9,North,Portugal,2201
2016-09-01,2016,9,North,Curaçao,1505
2016-09-01,2016,9,North,Panamá,1281
2016-09-01,2016,9,North,Guiana Francesa,597
2016-09-01,2016,9,North,Venezuela,505
2016-09-01,2016,9,North,Equador,97
2016-09-01,2016,9,North,Aruba,86
2016-09-01,2016,9,North,Guiana,24
2016-09-01,2016,9,North,Argentina,0
2016-09-01,2016,9,North,Colômbia,0
2016-09-01,2016,9,Northeast,Portugal,17578
2016-09-01,2016,9,Northeast,Argentina,10727
2016-09-01,2016,9,Northeast,Alemanha,2790
2016-09-01,2016,9,Northeast,Espanha,2193
2016-09-01,2016,9,Northeast,Uruguai,1075
2016-09-01,2016,9,Northeast,Estados Unidos Da América,897
2016-09-01,2016,9,Northeast,Itália,853
2016-09-01,2016,9,Northeast,Panamá,834
2016-09-01,2016,9,Northeast,Cabo Verde,516
2016-09-01,2016,9,Northeast,Colômbia,383
2016-09-01,2016,9,Northeast,Guiana Francesa,189
2016-09-01,2016,9,Northeast,Chile,0
2016-09-01,2016,9,Northeast,Costa Rica,0
2016-09-01,2016,9,Northeast,França,0
2016-09-01,2016,9,South,Argentina,7924
2016-09-01,2016,9,South,Peru,5975
2016-09-01,2016,9,South,Panamá,3518
2016-09-01,2016,9,South,Portugal,2889
2016-09-01,2016,9,South,Uruguai,1093
2016-09-01,2016,9,South,Chile,123
2016-09-01,2016,9,South,Paraguai,119
2016-09-01,2016,9,South,Alemanha,0
2016-09-01,2016,9,South,Bolívia,0
2016-09-01,2016,9,South,Cabo Verde,0
2016-09-01,2016,9,South,Colômbia,0
2016-09-01,2016,9,South,Equador,0
2016-09-01,2016,9,South,Estados Unidos Da América,0
2016-09-01,2016,9,South,França,0
2016-09-01,2016,9,South,Luxemburgo,0
2016-09-01,2016,9,South,Senegal,0
2016-09-01,2016,9,Southeast,Estados Unidos Da América,155417
2016-09-01,2016,9,Southeast,Argentina,123589
2016-09-01,2016,9,Southeast,Chile,63308
2016-09-01,2016,9,Southeast,Espanha,40506
2016-09-01,2016,9,Southeast,Portugal,38268
2016-09-01,2016,9,Southeast,Alemanha,36583
2016-09-01,2016,9,Southeast,França,36216
2016-09-01,2016,9,Southeast,Panamá,27536
2016-09-01,2016,9,Southeast,Uruguai,24994
2016-09-01,2016,9,Southeast,Peru,21828
2016-09-01,2016,9,Southeast,Colômbia,21310
2016-09-01,2016,9,Southeast,Itália,20776
2016-09-01,2016,9,Southeast,Reino Unido,19743
2016-09-01,2016,9,Southeast,Emirados Árabes Unidos,18357
2016-09-01,2016,9,Southeast,Holanda,15971
2016-09-01,2016,9,Southeast,Paraguai,12373
2016-09-01,2016,9,Southeast,México,11923
2016-09-01,2016,9,Southeast,Bolívia,8379
2016-09-01,2016,9,Southeast,Suíça,7688
2016-09-01,2016,9,Southeast,Canadá,7235
2016-09-01,2016,9,Southeast,África Do Sul,7152
2016-09-01,2016,9,Southeast,Qatar,4317
2016-09-01,2016,9,Southeast,Turquia,4073
2016-09-01,2016,9,Southeast,República Dominicana,2600
2016-09-01,2016,9,Southeast,Angola,2559
2016-09-01,2016,9,Southeast,Etiópia,2193
2016-09-01,2016,9,Southeast,Marrocos,2176
2016-09-01,2016,9,Southeast,Coreia Do Sul,355
2016-09-01,2016,9,Southeast,Singapura,275
2016-09-01,2016,9,Southeast,Togo,266
2016-09-01,2016,9,Southeast,China,164
2016-09-01,2016,9,Southeast,Cabo Verde,0
2016-09-01,2016,9,Southeast,Equador,0
2016-09-01,2016,9,Southeast,Luxemburgo,0
2016-09-01,2016,9,Southeast,Senegal,0
2016-10-01,2016,10,Central-West,Portugal,5620
2016-10-01,2016,10,Central-West,Argentina,4647
2016-10-01,2016,10,Central-West,Estados Unidos Da América,3956
2016-10-01,2016,10,Central-West,Panamá,3136
2016-10-01,2016,10,Central-West,República Dominicana,1827
2016-10-01,2016,10,Central-West,Cuba,197
2016-10-01,2016,10,Central-West,Alemanha,0
2016-10-01,2016,10,Central-West,Holanda,0
2016-10-01,2016,10,North,Estados Unidos Da América,4618
2016-10-01,2016,10,North,Portugal,2922
2016-10-01,2016,10,North,Suriname,1398
2016-10-01,2016,10,North,Curaçao,1371
2016-10-01,2016,10,North,Panamá,1250
2016-10-01,2016,10,North,Guiana Francesa,1106
2016-10-01,2016,10,North,Venezuela,632
2016-10-01,2016,10,North,Bahamas,0
2016-10-01,2016,10,North,Colômbia,0
2016-10-01,2016,10,Northeast,Portugal,21957
2016-10-01,2016,10,Northeast,Argentina,11266
2016-10-01,2016,10,Northeast,Alemanha,3213
2016-10-01,2016,10,Northeast,Espanha,2842
2016-10-01,2016,10,Northeast,Estados Unidos Da América,2012
2016-10-01,2016,10,Northeast,Itália,995
2016-10-01,2016,10,Northeast,Panamá,858
2016-10-01,2016,10,Northeast,Uruguai,675
2016-10-01,2016,10,Northeast,Cabo Verde,631
2016-10-01,2016,10,Northeast,Colômbia,526
2016-10-01,2016,10,Northeast,Guiana Francesa,397
2016-10-01,2016,10,Northeast,França,315
2016-10-01,2016,10,Northeast,Bolívia,0
2016-10-01,2016,10,Northeast,Luxemburgo,0
2016-10-01,2016,10,Northeast,México,0
2016-10-01,2016,10,Northeast,Trinidad E Tobago,0
2016-10-01,2016,10,Northeast,Venezuela,0
2016-10-01,2016,10,South,Argentina,8546
2016-10-01,2016,10,South,Peru,6365
2016-10-01,2016,10,South,Panamá,3994
2016-10-01,2016,10,South,Portugal,3524
2016-10-01,2016,10,South,Uruguai,1711
2016-10-01,2016,10,South,Alemanha,0
2016-10-01,2016,10,South,Bolívia,0
2016-10-01,2016,10,South,Cabo Verde,0
2016-10-01,2016,10,South,Chile,0
2016-10-01,2016,10,South,Colômbia,0
2016-10-01,2016,10,South,Estados Unidos Da América,0
2016-10-01,2016,10,South,França,0
2016-10-01,2016,10,South,Luxemburgo,0
2016-10-01,2016,10,South,Paraguai,0
2016-10-01,2016,10,South,Senegal,0
2016-10-01,2016,10,Southeast,Estados Unidos Da América,160433
2016-10-01,2016,10,Southeast,Argentina,120809
2016-10-01,2016,10,Southeast,Chile,61230
2016-10-01,2016,10,Southeast,Espanha,43124
2016-10-01,2016,10,Southeast,Alemanha,40389
2016-10-01,2016,10,Southeast,Portugal,38784
2016-10-01,2016,10,Southeast,França,37105
2016-10-01,2016,10,Southeast,Panamá,29200
2016-10-01,2016,10,Southeast,Itália,25711
2016-10-01,2016,10,Southeast,Colômbia,24573
2016-10-01,2016,10,Southeast,Uruguai,23919
2016-10-01,2016,10,Southeast,Reino Unido,23015
2016-10-01,2016,10,Southeast,Peru,22272
2016-10-01,2016,10,Southeast,Emirados Árabes Unidos,20702
2016-10-01,2016,10,Southeast,Holanda,17348
2016-10-01,2016,10,Southeast,México,12811
2016-10-01,2016,10,Southeast,Paraguai,10889
2016-10-01,2016,10,Southeast,Suíça,8939
2016-10-01,2016,10,Southeast,África Do Sul,8646
2016-10-01,2016,10,Southeast,Bolívia,8427
